CountryName,YearCollected,TimePeriod1,TimePeriod2,TimePeriod3,TimePeriod4,Pre-Post1991,Pre-Post1998,Pre-Post2001,Pos-Neg,BdDetected,TotalTested,BdNeg,latitude,longitude,Publication,DataSourceType,Source
Benin,2009,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,11.88,3.34,Penner et al. 2013,,Lit Review
Benin,2009,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,11.88,3.34,Penner et al. 2013,,Lit Review
Benin,2009,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,11.88,3.34,Penner et al. 2013,,Lit Review
Benin,2009,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,11.88,3.34,Penner et al. 2013,,Lit Review
Benin,2009,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,11.88,3.34,Penner et al. 2013,,Lit Review
Benin,2009,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,11.88,3.34,Penner et al. 2013,,Lit Review
Benin,2009,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,11.88,3.34,Penner et al. 2013,,Lit Review
Benin,2009,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,11.88,3.34,Penner et al. 2013,,Lit Review
Benin,2009,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,11.88,3.34,Penner et al. 2013,,Lit Review
Benin,2009,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,11.88,3.34,Penner et al. 2013,,Lit Review
Benin,2009,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,11.89,3.53,Penner et al. 2013,,Lit Review
Benin,2009,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,11.89,3.53,Penner et al. 2013,,Lit Review
Benin,2009,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,11.89,3.53,Penner et al. 2013,,Lit Review
Benin,2009,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,11.89,3.53,Penner et al. 2013,,Lit Review
Benin,2009,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,11.89,3.53,Penner et al. 2013,,Lit Review
Benin,2009,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,11.89,3.37,Penner et al. 2013,,Lit Review
Benin,2009,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,11.89,3.37,Penner et al. 2013,,Lit Review
Benin,2003,2001-2010,2001-2005,2001-2005,2001-2005,Post-1991,Post-1998,Post-2001,Negative,0,1,1,6.66,1.75,Penner et al. 2013,,Lit Review
Benin,2003,2001-2010,2001-2005,2001-2005,2001-2005,Post-1991,Post-1998,Post-2001,Negative,0,1,1,6.58,2.52,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2003,2001-2010,2001-2005,2001-2005,2001-2005,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2003,2001-2010,2001-2005,2001-2005,2001-2005,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2004,2001-2010,2001-2005,2001-2005,2001-2005,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2004,2001-2010,2001-2005,2001-2005,2001-2005,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2004,2001-2010,2001-2005,2001-2005,2001-2005,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2004,2001-2010,2001-2005,2001-2005,2001-2005,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2008,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2003,2001-2010,2001-2005,2001-2005,2001-2005,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2004,2001-2010,2001-2005,2001-2005,2001-2005,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2005,2001-2010,2001-2005,2001-2005,2001-2005,Post-1991,Post-1998,Post-2001,Negative,0,1,1,10.86,1.4,Penner et al. 2013,,Lit Review
Benin,2009,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,11.94,3.27,Penner et al. 2013,,Lit Review
Benin,2009,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,11.94,3.27,Penner et al. 2013,,Lit Review
Benin,2009,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,11.97,3.04,Penner et al. 2013,,Lit Review
Burkina Faso,2003,2001-2010,2001-2005,2001-2005,2001-2005,Post-1991,Post-1998,Post-2001,Negative,0,1,1,11.21,-3.03,Penner et al. 2013,,Lit Review
Burkina Faso,2003,2001-2010,2001-2005,2001-2005,2001-2005,Post-1991,Post-1998,Post-2001,Negative,0,1,1,11.21,-3.03,Penner et al. 2013,,Lit Review
Burkina Faso,2003,2001-2010,2001-2005,2001-2005,2001-2005,Post-1991,Post-1998,Post-2001,Negative,0,1,1,11.17,-1.15,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2003-2004,2001-2010,2001-2005,2001-2005,2001-2005,Post-1991,Post-1998,Post-2001,Negative,0,1,1,5.39,-4.05,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2003-2004,2001-2010,2001-2005,2001-2005,2001-2005,Post-1991,Post-1998,Post-2001,Negative,0,1,1,5.39,-4.05,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2003-2004,2001-2010,2001-2005,2001-2005,2001-2005,Post-1991,Post-1998,Post-2001,Negative,0,1,1,5.39,-4.05,Penner et al. 2013,,Lit Review
Cote D'Ivoire,1993,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,8.94,-3.67,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2002,2001-2010,2001-2005,2001-2005,2001-2005,Post-1991,Post-1998,Post-2001,Negative,0,1,1,4.99,-7.33,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2002,2001-2010,2001-2005,2001-2005,2001-2005,Post-1991,Post-1998,Post-2001,Negative,0,1,1,4.99,-7.33,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2002,2001-2010,2001-2005,2001-2005,2001-2005,Post-1991,Post-1998,Post-2001,Negative,0,1,1,4.99,-7.33,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2002,2001-2010,2001-2005,2001-2005,2001-2005,Post-1991,Post-1998,Post-2001,Negative,0,1,1,4.99,-7.33,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2002,2001-2010,2001-2005,2001-2005,2001-2005,Post-1991,Post-1998,Post-2001,Negative,0,1,1,4.99,-7.33,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2002,2001-2010,2001-2005,2001-2005,2001-2005,Post-1991,Post-1998,Post-2001,Negative,0,1,1,4.99,-7.33,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2002,2001-2010,2001-2005,2001-2005,2001-2005,Post-1991,Post-1998,Post-2001,Negative,0,1,1,4.99,-7.33,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2002,2001-2010,2001-2005,2001-2005,2001-2005,Post-1991,Post-1998,Post-2001,Negative,0,1,1,4.99,-7.33,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2002,2001-2010,2001-2005,2001-2005,2001-2005,Post-1991,Post-1998,Post-2001,Negative,0,1,1,4.99,-7.33,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2002,2001-2010,2001-2005,2001-2005,2001-2005,Post-1991,Post-1998,Post-2001,Negative,0,1,1,4.99,-7.33,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2002,2001-2010,2001-2005,2001-2005,2001-2005,Post-1991,Post-1998,Post-2001,Negative,0,1,1,4.99,-7.33,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2009,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,6.22,-5.02,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2009,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,6.22,-5.02,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2009,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,6.22,-5.02,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2009,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,6.22,-5.02,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2009,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,6.22,-5.02,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2009,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,6.22,-5.02,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2009,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,6.22,-5.02,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2009,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,6.22,-5.02,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2009,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,6.22,-5.02,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2009,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,6.22,-5.02,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2009,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,6.22,-5.02,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2009,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,6.22,-5.02,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2009,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,6.22,-5.02,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2009,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,6.22,-5.02,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2009,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,6.22,-5.02,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2009,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,6.22,-5.02,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2009,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,6.22,-5.02,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2009,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,6.22,-5.02,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2009,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,6.22,-5.02,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2009,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,6.22,-5.02,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2009,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,6.22,-5.02,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2009,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,6.22,-5.02,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2009,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,6.22,-5.02,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2009,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,6.22,-5.02,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2009,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,6.22,-5.02,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2004,2001-2010,2001-2005,2001-2005,2001-2005,Post-1991,Post-1998,Post-2001,Negative,0,1,1,6.22,-5.02,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2009,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,6.22,-5.02,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2009,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,6.22,-5.02,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2009,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,6.22,-5.02,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2009,2001-2010,2006-2015,2006-2010,2006-2010,Post-1991,Post-1998,Post-2001,Negative,0,1,1,6.22,-5.02,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2001,2001-2010,2001-2005,2001-2005,2001-2005,Post-1991,Post-1998,Post-2001,Negative,0,1,1,7.85,-7.38,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2001,2001-2010,2001-2005,2001-2005,2001-2005,Post-1991,Post-1998,Post-2001,Negative,0,1,1,7.85,-7.38,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2005,2001-2010,2001-2005,2001-2005,2001-2005,Post-1991,Post-1998,Post-2001,Negative,0,1,1,7.85,-7.38,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2001,2001-2010,2001-2005,2001-2005,2001-2005,Post-1991,Post-1998,Post-2001,Negative,0,1,1,7.85,-7.38,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2001,2001-2010,2001-2005,2001-2005,2001-2005,Post-1991,Post-1998,Post-2001,Negative,0,1,1,7.85,-7.38,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2002,2001-2010,2001-2005,2001-2005,2001-2005,Post-1991,Post-1998,Post-2001,Negative,0,1,1,5.88,-7.47,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2001,2001-2010,2001-2005,2001-2005,2001-2005,Post-1991,Post-1998,Post-2001,Negative,0,1,1,5.91,-7.33,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2001,2001-2010,2001-2005,2001-2005,2001-2005,Post-1991,Post-1998,Post-2001,Negative,0,1,1,5.91,-7.33,Penner et al. 2013,,Lit Review
Cote D'Ivoire,2001,2001-2010,2001-2005,2001-2005,2001-2005,Post-1991,Post-1998,Post-2001,Negative,0,1,1,5.91,-7.33,Penner et al. 2013,,Lit Review
